,SourceFilePath,DestinationFilePath,NoOfTimeChanged,NormalizedChange,RepoName,RepoUrl
13,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec-rails/install/templates/spec/rcov.opts,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
14,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec-rails/install/templates/spec/spec.opts,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
15,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec-rails/install/templates/spec/spec_helper.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
16,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec-rails/integration/integration_generator.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
17,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec-rails/integration/templates/integration_spec.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
18,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec-rails/mailer/mailer_generator.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
19,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec-rails/mailer/templates/fixture,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
20,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec-rails/mailer/templates/mailer_spec.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
21,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec-rails/model/model_generator.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
22,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec-rails/model/templates/fixtures.yml,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
23,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec-rails/model/templates/model_spec.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
24,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec-rails/observer/observer_generator.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
25,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec-rails/observer/templates/observer_spec.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
26,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec-rails/plugin/plugin_generator.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
27,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec-rails/plugin/templates/%file_name%_spec.rb.tt,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
28,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec-rails/plugin/templates/test_helper.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
29,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec-rails/scaffold/scaffold_generator.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
30,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec-rails/scaffold/templates/controller_spec.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
31,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec-rails/scaffold/templates/edit_spec.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
32,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec-rails/scaffold/templates/index_spec.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
33,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec-rails/scaffold/templates/new_spec.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
34,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec-rails/scaffold/templates/routing_spec.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
35,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec-rails/scaffold/templates/show_spec.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
36,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/transactional_database_support.rb,3,0.02142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
37,lib/rspec/rails/example/controller_example_group.rb,README.markdown,3,0.02142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
38,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/matchers.rb,16,0.11428571428571428,rspec-rails,git://github.com/rspec/rspec-rails.git
39,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec/controller/controller_generator.rb,5,0.03571428571428571,rspec-rails,git://github.com/rspec/rspec-rails.git
40,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec/install/templates/config/initializers/rspec_generator.rb.tt,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
41,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec/scaffold/scaffold_generator.rb,9,0.06428571428571428,rspec-rails,git://github.com/rspec/rspec-rails.git
42,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec/scaffold/templates/controller_spec.rb,3,0.02142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
43,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails.rb,20,0.14285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
44,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/mocks.rb,7,0.05,rspec-rails,git://github.com/rspec/rspec-rails.git
45,lib/rspec/rails/example/controller_example_group.rb,rspec-rails.gemspec,7,0.05,rspec-rails,git://github.com/rspec/rspec-rails.git
46,lib/rspec/rails/example/controller_example_group.rb,Rakefile,9,0.06428571428571428,rspec-rails,git://github.com/rspec/rspec-rails.git
47,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec/install/templates/spec/spec_helper.rb,4,0.02857142857142857,rspec-rails,git://github.com/rspec/rspec-rails.git
48,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/version.rb,4,0.02857142857142857,rspec-rails,git://github.com/rspec/rspec-rails.git
49,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec/integration/templates/request_spec.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
50,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/example/view_example_group.rb,37,0.2642857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
51,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/example/mailer_example_group.rb,28,0.2,rspec-rails,git://github.com/rspec/rspec-rails.git
52,lib/rspec/rails/example/controller_example_group.rb,Gemfile,4,0.02857142857142857,rspec-rails,git://github.com/rspec/rspec-rails.git
53,lib/rspec/rails/example/controller_example_group.rb,spec/spec_helper.rb,12,0.08571428571428572,rspec-rails,git://github.com/rspec/rspec-rails.git
54,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/monkey.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
55,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/monkey/action_controller/test_case.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
56,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/monkey/active_support/notifications/fanout.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
57,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/adapters.rb,11,0.07857142857142857,rspec-rails,git://github.com/rspec/rspec-rails.git
58,lib/rspec/rails/example/controller_example_group.rb,cucumber.yml,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
59,lib/rspec/rails/example/controller_example_group.rb,features/controller_specs/readers.feature,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
60,lib/rspec/rails/example/controller_example_group.rb,features/controller_specs/render_views.feature,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
61,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/null_resolver.rb,3,0.02142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
62,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/view_rendering.rb,18,0.12857142857142856,rspec-rails,git://github.com/rspec/rspec-rails.git
63,lib/rspec/rails/example/controller_example_group.rb,features/controller_specs/do_not_render_views.feature,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
64,lib/rspec/rails/example/controller_example_group.rb,spec/rspec/rails/example/view_rendering_spec.rb,3,0.02142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
65,lib/rspec/rails/example/controller_example_group.rb,spec/rspec/rails/example/controller_example_group_spec.rb,42,0.3,rspec-rails,git://github.com/rspec/rspec-rails.git
66,lib/rspec/rails/example/controller_example_group.rb,spec/rspec/rails/example/request_example_group_spec.rb,13,0.09285714285714286,rspec-rails,git://github.com/rspec/rspec-rails.git
67,lib/rspec/rails/example/controller_example_group.rb,features/model_specs/transactional_examples.feature,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
68,lib/rspec/rails/example/controller_example_group.rb,lib/autotest/rails_rspec2.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
69,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/extensions/active_record/base.rb,3,0.02142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
70,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/tasks/rspec.rake,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
71,lib/rspec/rails/example/controller_example_group.rb,spec/rspec/rails/example/mailer_example_group_spec.rb,10,0.07142857142857142,rspec-rails,git://github.com/rspec/rspec-rails.git
72,lib/rspec/rails/example/controller_example_group.rb,spec/rspec/rails/example/view_example_group_spec.rb,9,0.06428571428571428,rspec-rails,git://github.com/rspec/rspec-rails.git
73,lib/rspec/rails/example/controller_example_group.rb,spec/rspec/rails/mocks/ar_classes.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
74,lib/rspec/rails/example/controller_example_group.rb,spec/rspec/rails/mocks/stub_model_spec.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
75,lib/rspec/rails/example/controller_example_group.rb,spec/rspec/rails/transactional_database_support_spec.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
76,lib/rspec/rails/example/controller_example_group.rb,spec/support/helpers.rb,6,0.04285714285714286,rspec-rails,git://github.com/rspec/rspec-rails.git
77,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/example/helper_example_group.rb,25,0.17857142857142858,rspec-rails,git://github.com/rspec/rspec-rails.git
78,lib/rspec/rails/example/controller_example_group.rb,spec/rspec/rails/example/helper_example_group_spec.rb,8,0.05714285714285714,rspec-rails,git://github.com/rspec/rspec-rails.git
79,lib/rspec/rails/example/controller_example_group.rb,spec/rspec/rails/matchers/redirect_to_spec.rb,4,0.02857142857142857,rspec-rails,git://github.com/rspec/rspec-rails.git
80,lib/rspec/rails/example/controller_example_group.rb,spec/rspec/rails/matchers/render_template_spec.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
81,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/matchers/controller_spec_matchers.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
82,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/matchers/redirect_to.rb,8,0.05714285714285714,rspec-rails,git://github.com/rspec/rspec-rails.git
83,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/matchers/render_template.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
84,lib/rspec/rails/example/controller_example_group.rb,features/matchers/be_routable_matcher.feature,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
85,lib/rspec/rails/example/controller_example_group.rb,features/routing_specs/be_routable_matcher.feature,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
86,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/example/routing_example_group.rb,29,0.20714285714285716,rspec-rails,git://github.com/rspec/rspec-rails.git
87,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/matchers/routing_matchers.rb,8,0.05714285714285714,rspec-rails,git://github.com/rspec/rspec-rails.git
88,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/matchers/routing_spec_matchers.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
89,lib/rspec/rails/example/controller_example_group.rb,spec/rspec/rails/matchers/route_to_spec.rb,4,0.02857142857142857,rspec-rails,git://github.com/rspec/rspec-rails.git
90,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/module_inclusion.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
91,lib/rspec/rails/example/controller_example_group.rb,spec/rspec/rails/example/routing_example_group_spec.rb,8,0.05714285714285714,rspec-rails,git://github.com/rspec/rspec-rails.git
92,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/monkey/action_mailer/test_case.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
93,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec/helper/templates/helper_spec.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
94,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec/scaffold/templates/routing_spec.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
95,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/fixture_support.rb,9,0.06428571428571428,rspec-rails,git://github.com/rspec/rspec-rails.git
96,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/matchers/have_extension.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
97,lib/rspec/rails/example/controller_example_group.rb,spec/rspec/rails/matchers/errors_on_spec.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
98,lib/rspec/rails/example/controller_example_group.rb,features/controller_specs/anonymous_controller.feature,15,0.10714285714285714,rspec-rails,git://github.com/rspec/rspec-rails.git
99,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/example.rb,7,0.05,rspec-rails,git://github.com/rspec/rspec-rails.git
100,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/example/model_example_group.rb,13,0.09285714285714286,rspec-rails,git://github.com/rspec/rspec-rails.git
101,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/example/rails_example_group.rb,9,0.06428571428571428,rspec-rails,git://github.com/rspec/rspec-rails.git
102,lib/rspec/rails/example/controller_example_group.rb,features/matchers/new_record_matcher.feature,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
103,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/matchers/be_a_new.rb,6,0.04285714285714286,rspec-rails,git://github.com/rspec/rspec-rails.git
104,lib/rspec/rails/example/controller_example_group.rb,spec/rspec/rails/matchers/be_a_new_spec.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
105,lib/rspec/rails/example/controller_example_group.rb,features/support/env.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
106,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/browser_simulators.rb,4,0.02857142857142857,rspec-rails,git://github.com/rspec/rspec-rails.git
107,lib/rspec/rails/example/controller_example_group.rb,History.md,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
108,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec/integration/integration_generator.rb,4,0.02857142857142857,rspec-rails,git://github.com/rspec/rspec-rails.git
109,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec/scaffold/templates/edit_spec.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
110,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec/scaffold/templates/index_spec.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
111,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec/scaffold/templates/new_spec.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
112,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec/scaffold/templates/show_spec.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
113,lib/rspec/rails/example/controller_example_group.rb,features/Changelog.md,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
114,lib/rspec/rails/example/controller_example_group.rb,gemfiles/base.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
115,lib/rspec/rails/example/controller_example_group.rb,features/controller_specs/error_handling.feature,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
116,lib/rspec/rails/example/controller_example_group.rb,.yardopts,5,0.03571428571428571,rspec-rails,git://github.com/rspec/rspec-rails.git
117,lib/rspec/rails/example/controller_example_group.rb,README.md,4,0.02857142857142857,rspec-rails,git://github.com/rspec/rspec-rails.git
118,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/view_assigns.rb,7,0.05,rspec-rails,git://github.com/rspec/rspec-rails.git
119,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/matchers/be_new_record.rb,5,0.03571428571428571,rspec-rails,git://github.com/rspec/rspec-rails.git
120,lib/rspec/rails/example/controller_example_group.rb,yard/template/default/fulldoc/html/css/rspec.css,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
121,lib/rspec/rails/example/controller_example_group.rb,yard/template/default/layout/html/setup.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
122,lib/rspec/rails/example/controller_example_group.rb,Changelog.md,17,0.12142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
123,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/engine_support.rb,3,0.02142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
124,lib/rspec/rails/example/controller_example_group.rb,spec/rspec/rails/configuration_spec.rb,5,0.03571428571428571,rspec-rails,git://github.com/rspec/rspec-rails.git
125,lib/rspec/rails/example/controller_example_group.rb,spec/support/engine_example.rb,3,0.02142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
126,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/application.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
127,lib/rspec/rails/example/controller_example_group.rb,lib/rspec-rails.rb,5,0.03571428571428571,rspec-rails,git://github.com/rspec/rspec-rails.git
128,lib/rspec/rails/example/controller_example_group.rb,spec/rspec/rails/assertion_delegator_spec.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
129,lib/rspec/rails/example/controller_example_group.rb,features/controller_specs/controller_spec.feature,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
130,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec/install/templates/spec/spec_helper.rb.tt,3,0.02142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
131,lib/rspec/rails/example/controller_example_group.rb,Capybara.md,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
132,lib/rspec/rails/example/controller_example_group.rb,spec/rspec/rails/deprecations_spec.rb,3,0.02142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
133,lib/rspec/rails/example/controller_example_group.rb,spec/support/matchers.rb,3,0.02142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
134,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/configuration.rb,10,0.07142857142857142,rspec-rails,git://github.com/rspec/rspec-rails.git
135,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/infer_type_configuration.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
136,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/without_filetype_infer.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
137,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/example/feature_example_group.rb,8,0.05714285714285714,rspec-rails,git://github.com/rspec/rspec-rails.git
138,lib/rspec/rails/example/controller_example_group.rb,spec/rspec/rails/example/feature_example_group_spec.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
139,lib/rspec/rails/example/controller_example_group.rb,spec/rspec/rails/example/model_example_group_spec.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
140,lib/rspec/rails/example/controller_example_group.rb,spec/support/shared_examples.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
141,lib/rspec/rails/example/controller_example_group.rb,spec/rspec/rails/view_rendering_spec.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
142,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec.rb,5,0.03571428571428571,rspec-rails,git://github.com/rspec/rspec-rails.git
143,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec/feature/feature_generator.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
144,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec/helper/helper_generator.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
145,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec/install/install_generator.rb,4,0.02857142857142857,rspec-rails,git://github.com/rspec/rspec-rails.git
146,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec/mailer/mailer_generator.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
147,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec/model/model_generator.rb,4,0.02857142857142857,rspec-rails,git://github.com/rspec/rspec-rails.git
148,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec/observer/observer_generator.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
149,lib/rspec/rails/example/controller_example_group.rb,lib/generators/rspec/view/view_generator.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
150,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/matchers/be_valid.rb,6,0.04285714285714286,rspec-rails,git://github.com/rspec/rspec-rails.git
151,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/matchers/have_rendered.rb,6,0.04285714285714286,rspec-rails,git://github.com/rspec/rspec-rails.git
152,lib/rspec/rails/example/controller_example_group.rb,.travis.yml,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
153,lib/rspec/rails/example/controller_example_group.rb,script/run_build,3,0.02142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
154,lib/rspec/rails/example/controller_example_group.rb,features/step_definitions/model_steps.rb,1,0.007142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
155,lib/rspec/rails/example/controller_example_group.rb,.rubocop.yml,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
156,lib/rspec/rails/example/controller_example_group.rb,.rubocop_todo.yml,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
157,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/extensions/active_record/proxy.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
158,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/matchers/have_http_status.rb,4,0.02857142857142857,rspec-rails,git://github.com/rspec/rspec-rails.git
159,lib/rspec/rails/example/controller_example_group.rb,Gemfile-rails-dependencies,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
160,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/feature_check.rb,3,0.02142857142857143,rspec-rails,git://github.com/rspec/rspec-rails.git
161,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/example/job_example_group.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
162,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/response_matchers.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
163,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/response_matchers/have_http_status.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
164,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/response_matchers/have_rendered.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
165,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/response_matchers/redirect_to.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
166,lib/rspec/rails/example/controller_example_group.rb,lib/rspec/rails/response_matchers/routing_matchers.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
167,lib/rspec/rails/example/controller_example_group.rb,spec/rspec/rails/matchers/be_routable_spec.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
168,lib/rspec/rails/example/controller_example_group.rb,spec/rspec/rails/matchers/have_http_status_spec.rb,2,0.014285714285714285,rspec-rails,git://github.com/rspec/rspec-rails.git
